date,actual,predicted
2024-10-31,0.1587430886533921,0.13676574291468746
2024-11-01,0.1585227190583396,0.1405354243817011
2024-11-04,0.145372423759838,0.13542686856676417
2024-11-05,0.1692723698260682,0.15512084613099192
2024-11-06,0.0651635020843884,0.19945562712225723
2024-11-07,0.0655626307950088,0.1476943420076557
2024-11-08,0.0906010354716314,0.1472974679926803
2024-11-11,0.1036429507431396,0.1402095177004406
2024-11-12,0.1159340922566195,0.15153936575975394
2024-11-13,0.1157222813327341,0.09902435492919026
2024-11-14,0.1190432399376499,0.09985114780266141
2024-11-15,0.0294575438927742,0.11424941590958368
2024-11-18,0.0286918758795179,0.1208661995556643
2024-11-19,0.0322626081718036,0.12714136525394737
2024-11-20,0.0542959812469223,0.12604063187921014
2024-11-21,0.0570377754378615,0.1278617595660974
2024-11-22,0.0576056840754577,0.08275749701655326
2024-11-25,0.0591553905676528,0.0823345394094034
2024-11-26,0.0626876060161701,0.08391527194169489
2024-11-27,0.0555918049959027,0.09501666960136124
2024-11-29,0.0455494120582919,0.0912671898028588
2024-12-02,0.0668270656081701,0.09126252535240813
2024-12-03,0.0711238983571497,0.091737164251523
2024-12-04,0.0801365987784841,0.09261226145994113
2024-12-05,0.0880172793681447,0.0815772907692036
2024-12-06,0.0852378336227688,0.0756929635985641
2024-12-09,0.0837954984729541,0.08685719841689149
2024-12-10,0.0869524289402672,0.08926423906188942
2024-12-11,0.2137906485230783,0.09449343405490389
2024-12-12,0.2192691186593676,0.09908338548913811
2024-12-13,0.2419057403622988,0.0965794025560814
2024-12-16,0.2460180863029755,0.09190674551625612
2024-12-17,0.2682363081904065,0.0941091478405342
2024-12-18,0.0805072226068142,0.17260429005446454
2024-12-19,0.1369948764921178,0.17535274634217596
2024-12-20,0.1580708380159517,0.1873050431246322
2024-12-23,0.1456321582192258,0.1896847718619346
2024-12-24,0.0813932873637173,0.20209112277482288
2024-12-26,0.1522446402220053,0.10722754326448619
2024-12-27,0.1460088617065798,0.13680092314341874
2024-12-30,0.1454654630260294,0.148178153951313
2024-12-31,0.1415615338688503,0.14182995131363277
2025-01-02,0.1853520934269028,0.10939120546924527
2025-01-03,0.1460687512429152,0.14641429287060764
2025-01-06,0.1309741895037355,0.1437063648858269
2025-01-07,0.1875292860213739,0.14437831406893695
2025-01-08,0.1890008760714819,0.1423406242978079
2025-01-10,0.1290548400405516,0.16619139605194472
2025-01-13,0.1244356162930829,0.14564950425556344
2025-01-14,0.1149764558462334,0.13805241696119777
2025-01-15,0.0745613367800966,0.16994253225288394
2025-01-16,0.0810066659773367,0.17044855703726472
2025-01-17,0.1492957719688172,0.14119962475506911
2025-01-21,0.147336899802348,0.1312387615145184
2025-01-22,0.1426002909710598,0.12655550596538917
2025-01-23,0.1423226118542187,0.10587981858517773
2025-01-24,0.1447975994427797,0.10909863709025314
2025-01-27,0.1107461681148347,0.14466504638663072
2025-01-28,0.1014853919210491,0.14441594226272617
2025-01-29,0.100587090159293,0.1411026903984865
2025-01-30,0.0960003045684519,0.1393260149701654
2025-01-31,0.1129928714664507,0.14079466360664034
2025-02-03,0.1052263402246552,0.12418646517054943
2025-02-04,0.0980235796324482,0.11845590622669569
2025-02-05,0.0981759709733607,0.11746060397008813
2025-02-06,0.1243303346558988,0.11350949402338109
2025-02-07,0.0882272472666013,0.12328755198942984
2025-02-10,0.0817348100303738,0.11654197821819992
2025-02-11,0.0807638774624476,0.11292365643138366
2025-02-12,0.0851335323659488,0.11331256521313673
2025-02-13,0.1320407953461365,0.1242099262157433
2025-02-14,0.1290282811498281,0.10578209290564984
2025-02-18,0.1129314361835306,0.1015621932377597
2025-02-19,0.1050990030280223,0.10019664129904104
2025-02-20,0.1237721033773508,0.10237288619854235
2025-02-21,0.1820371055088434,0.12951339747479876
2025-02-24,0.2148341248336997,0.12811942141469984
2025-02-25,0.2212382945297511,0.11794790831799061
2025-02-26,0.2498848696952928,0.11287140977200068
2025-02-27,0.255743805396316,0.125191862737331
2025-02-28,0.2138142546484605,0.15738872161522333
2025-03-03,0.2520386463026107,0.17676544816492115
2025-03-04,0.2499149587157462,0.18085590579277552
2025-03-05,0.227211792707764,0.1961360664129101
2025-03-06,0.2174917587206659,0.20122174174305402
2025-03-07,0.2882201243909457,0.1804011374460086
2025-03-10,0.2141091689880978,0.20453346303765052
2025-03-11,0.2226043812224444,0.20275677832228173
2025-03-12,0.2313406245359278,0.19181879151438955
2025-03-13,0.1934267627539795,0.18765224034533742
2025-03-14,0.1395495661558898,0.2264805662077055
2025-03-17,0.18385139425516,0.19003537977189283
2025-03-18,0.1429874239280243,0.19436077328242468
2025-03-19,0.1737669205390169,0.19962298002374412
2025-03-20,0.1734821304479738,0.18054021497868739
2025-03-21,0.2302950708427918,0.15203340982022243
2025-03-24,0.1741362617816634,0.17731734021143125
2025-03-25,0.1753089301994685,0.15671661906547754
2025-03-26,0.1780381246878868,0.1729220965826806
2025-03-27,0.3931932521535462,0.1713854600189521
2025-03-28,0.5312084068318154,0.20013150715139102
2025-03-31,0.5082951522945355,0.1709626795738327
2025-04-01,0.4697467979512544,0.1709885516999348
2025-04-02,1.0119600220534095,0.1716745960198542
2025-04-03,0.9966767223230444,0.2940744640059966
2025-04-04,0.8671883025148277,0.3793807419866085
2025-04-07,0.86031269793406,0.3659514368165133
2025-04-08,0.8372685477470493,0.3469822604374986
2025-04-09,0.4017048324372482,0.6605237398699547
2025-04-10,0.2405866482773989,0.6582282771390207
2025-04-11,0.2375191925418777,0.5926909522561217
2025-04-14,0.3230120972479469,0.5893878876221162
2025-04-15,0.3532312388395038,0.577544902096209
2025-04-16,0.3179561357617015,0.3588277929793001
2025-04-17,0.3132187652048382,0.277753620072911
2025-04-21,0.1620356071870197,0.2774090689501466
2025-04-22,0.1280856412292666,0.32180948394484266
2025-04-23,0.1326376330264524,0.3379652110675767
2025-04-24,0.0564266431530369,0.3215728945948592
2025-04-25,0.0939861219609374,0.31941431923801195
2025-04-28,0.1220363577398821,0.24228024672715476
2025-04-29,0.1501203139243558,0.22518195250242734
2025-04-30,0.1506088264721004,0.22743931151205266
2025-05-01,0.1503787570115226,0.18909424763779087
2025-05-02,0.1026679019938353,0.20124839313973084
2025-05-05,0.2464394747453618,0.20317899517995092
2025-05-06,0.2082599393424067,0.21775553638314232
2025-05-07,0.2141496684534708,0.21652653509380723
2025-05-08,0.2160260872495532,0.1792491956216673
2025-05-09,0.1998546014010735,0.14168921975512733
2025-05-12,0.0424794150974274,0.21853545437697985
2025-05-13,0.0599320099720675,0.19917455075238039
2025-05-14,0.1488926924438649,0.20186945517448934
2025-05-15,0.1397085535217765,0.19761193354993967
2025-05-16,0.1166730850219102,0.189331059701857
2025-05-19,0.2192266657825354,0.1026991504947829
2025-05-20,0.2213803549337929,0.1090565594502554
2025-05-21,0.1756305595404814,0.1573427348805181
2025-05-22,0.1770705976953919,0.150218253658425
2025-05-23,0.1582788414840238,0.1392552533144565
2025-05-27,0.0795611849555772,0.1935649363911069
2025-05-28,0.0516456832570309,0.19517557646519867
2025-05-29,0.0725456974891476,0.17205281155763955
2025-05-30,0.093231304911429,0.17273944893103382
2025-06-02,0.0917885756887132,0.16201314433417754
2025-06-03,0.0917136657447281,0.12187251550098063
2025-06-04,0.0979623890562417,0.10655586332033487
2025-06-05,0.0782116937053944,0.11759605587751532
2025-06-06,0.1066410704083981,0.12835855457643217
2025-06-09,0.129683277996377,0.1274522252214787
2025-06-10,0.1366768237196169,0.11830862905520094
2025-06-11,0.1367704542111303,0.12135703523928065
2025-06-12,0.1299093358603042,0.11145855463004417
2025-06-13,0.1334148684747723,0.12731606263482956
2025-06-16,0.1397312232583304,0.1394401064860657
2025-06-17,0.1108592776854762,0.14385981673784742
2025-06-18,0.1101462271872385,0.1436861874130272
2025-06-20,0.0664188116640647,0.13712786663085375
2025-06-23,0.061535040108111,0.1397362984835296
2025-06-24,0.0534901619889324,0.143015374245044
2025-06-25,0.0464674230360594,0.12395330684098929
2025-06-26,0.0467356037271506,0.12334209479135093
2025-06-27,0.095063931272116,0.10139445372864636
2025-06-30,0.0922931841723516,0.09886845260766806
2025-07-01,0.0981026288613888,0.0939467828437214
2025-07-02,0.0961369569669109,0.08905429501049059
2025-07-03,0.0835527632015906,0.08954581502781965
2025-07-07,0.0568035827917358,0.11440930983543977
2025-07-08,0.0693650675529477,0.10844944406511695
2025-07-09,0.0580199042337584,0.11042159352985637
2025-07-10,0.0710947503236788,0.10912013406890776
2025-07-11,0.0629293170962929,0.10286836835576355
2025-07-14,0.0629216694823745,0.08931557920980118
2025-07-15,0.0430544978788884,0.09332606021223214
2025-07-16,0.0628583269445727,0.086748723313415
2025-07-17,0.0591794749279342,0.09120729883436776
2025-07-18,0.0549463603737223,0.08681336599969117
2025-07-21,0.0596069328622367,0.08556532625518881
2025-07-22,0.069276557285754,0.07441823198153108
2025-07-23,0.0408398731059789,0.08363996178134375
2025-07-24,0.0487930416003376,0.0818044146836694
2025-07-25,0.1054296524665122,0.07907210794722788
2025-07-28,0.1786871047145112,0.08131640839025839
2025-07-29,0.1802281439341077,0.08634999234070112
2025-07-30,0.1940110235730341,0.07200115344582592
2025-07-31,0.1920477224279194,0.07625033295548807
2025-08-01,0.1260002857181829,0.10912639986769315
2025-08-04,0.0931634805687028,0.14858379585952278
2025-08-05,0.089781397433572,0.14983512711093208
2025-08-06,0.0858174407147488,0.15707853027077895
2025-08-07,0.0828568981299481,0.1553026601680788
2025-08-08,0.0847933576753576,0.12247205164391417
2025-08-11,0.0804542400835488,0.10605449075304842
2025-08-12,0.0519187687386041,0.10517175605713036
2025-08-13,0.0353903137856324,0.10316247538393424
2025-08-14,0.0310063760638619,0.10141483520685501
2025-08-15,0.1336322942921604,0.10250395976105299
2025-08-18,0.1384390104361917,0.10004377012300819
2025-08-19,0.1324695327444374,0.08625252348543101
2025-08-20,0.1268290307976186,0.07720234223405122
2025-08-21,0.1122962584745953,0.07491507725291713
2025-08-22,0.0754400722615574,0.12930992756573767
2025-08-25,0.0883436411709233,0.13203922741262236
2025-08-26,0.0929099815491323,0.1290605490464625
2025-08-27,0.1120036243676868,0.1261754712392557
2025-08-28,0.1113055280043865,0.11863049933725142
2025-08-29,0.1008394100611662,0.09668183337017697
2025-09-02,0.0662349161833569,0.10158678771513274
2025-09-03,0.0630955038314672,0.10357288495299607
2025-09-04,0.0628287952228496,0.11337228686462131
2025-09-05,0.0499940768145919,0.1132072678041924
2025-09-08,0.0516857160352754,0.107276366616259
2025-09-09,0.0632275473089163,0.08973475281660055
2025-09-10,0.0699379877818723,0.08658864362562797
2025-09-11,0.052431740809432,0.08721789025988315
2025-09-12,0.0501687615664038,0.08067309226707947
2025-09-15,0.0477633886645582,0.08161570863578314
2025-09-16,0.0689025748485627,0.08746477045230415
2025-09-17,0.0740267972783199,0.09015440802303047
2025-09-18,0.0710788454136439,0.08109724134013313
2025-09-19,0.084982794513907,0.07935513508484524
2025-09-22,0.0783063036115456,0.07498089639057119
2025-09-23,0.0719591617210946,0.08593699056942028
2025-09-24,0.0630764389698803,0.08878919292957957
2025-09-25,0.0261832350767433,0.0879276104311909
2025-09-26,0.0254095881756819,0.0952404981368187
2025-09-29,0.0270713315768693,0.09089552605984556
2025-09-30,0.047378803298556,0.08597843049853773
2025-10-01,0.0581275325249554,0.08128722400961957
2025-10-02,0.0657884859711982,0.06167238957566267
2025-10-03,0.210175094385784,0.06084657825850697
2025-10-06,0.2518995826031018,0.06174041058439607
2025-10-07,0.2518066487486582,0.07265741936882236
2025-10-08,0.2489812819907979,0.07847654904960147
2025-10-09,0.2510629944526383,0.08161589250173115
2025-10-10,0.1309375005464683,0.16753316126979345
2025-10-13,0.1053746508661334,0.19110789424462063
2025-10-14,0.1030271528127878,0.19105895585356614
2025-10-15,0.1149799185027102,0.18980757884513216
2025-10-16,0.0957406418037882,0.19117150991896234
2025-10-17,0.1010013730843226,0.13100251608335678
2025-10-20,0.1069180333938291,0.11907563843566726
2025-10-21,0.1019975878081069,0.11752496453483091
2025-10-22,0.0704760885109784,0.12376784084605165
2025-10-23,0.1385859411838389,0.11406942638756865
2025-10-24,0.1298990049028686,0.11703790506247279
2025-10-27,0.0946721670937078,0.12091730110559312
2025-10-28,0.1173898626283679,0.11824523261400227
2025-10-29,0.12534294254189,0.1023079477928423
2025-10-30,0.1242353087102734,0.13816002181014125
