date,actual,predicted
2024-10-31,0.1587430886533921,0.09536281860547446
2024-11-01,0.1585227190583396,0.12031103566020801
2024-11-04,0.145372423759838,0.117789894079338
2024-11-05,0.1692723698260682,0.114508912208204
2024-11-06,0.0651635020843884,0.12045673939755189
2024-11-07,0.0655626307950088,0.15086613866089052
2024-11-08,0.0906010354716314,0.14930499460523655
2024-11-11,0.1036429507431396,0.14572902037183844
2024-11-12,0.1159340922566195,0.14133805687641351
2024-11-13,0.1157222813327341,0.13756532055959986
2024-11-14,0.1190432399376499,0.13338789707374454
2024-11-15,0.0294575438927742,0.13173458481465364
2024-11-18,0.0286918758795179,0.13720603946674692
2024-11-19,0.0322626081718036,0.1339730209843638
2024-11-20,0.0542959812469223,0.13066425752151448
2024-11-21,0.0570377754378615,0.12669054657800327
2024-11-22,0.0576056840754577,0.12458280615983153
2024-11-25,0.0591553905676528,0.12138542775586278
2024-11-26,0.0626876060161701,0.1184218840460753
2024-11-27,0.0555918049959027,0.1165864760030479
2024-11-29,0.0455494120582919,0.11364904213480884
2024-12-02,0.0668270656081701,0.11278746106098378
2024-12-03,0.0711238983571497,0.10957299091460725
2024-12-04,0.0801365987784841,0.10625025641390097
2024-12-05,0.0880172793681447,0.10578833643693389
2024-12-06,0.0852378336227688,0.1027653496192465
2024-12-09,0.0837954984729541,0.09990648467591577
2024-12-10,0.0869524289402672,0.0989215176800261
2024-12-11,0.2137906485230783,0.09666928681049539
2024-12-12,0.2192691186593676,0.09839173122741911
2024-12-13,0.2419057403622988,0.09748631632095611
2024-12-16,0.2460180863029755,0.09451964447557995
2024-12-17,0.2682363081904065,0.09312588187186098
2024-12-18,0.0805072226068142,0.09170498161797305
2024-12-19,0.1369948764921178,0.14746875253142355
2024-12-20,0.1580708380159517,0.14298124883690883
2024-12-23,0.1456321582192258,0.14258315819176157
2024-12-24,0.0813932873637173,0.1401753471797103
2024-12-26,0.1522446402220053,0.1425398332561677
2024-12-27,0.1460088617065798,0.1381977382479317
2024-12-30,0.1454654630260294,0.1401638930310839
2024-12-31,0.1415615338688503,0.14303453584934564
2025-01-02,0.1853520934269028,0.13939939675060206
2025-01-03,0.1460687512429152,0.1354908215533309
2025-01-06,0.1309741895037355,0.13996738197236464
2025-01-07,0.1875292860213739,0.13752922035988716
2025-01-08,0.1890008760714819,0.14047617522796887
2025-01-10,0.1290548400405516,0.13631496284533623
2025-01-13,0.1244356162930829,0.14507179199804168
2025-01-14,0.1149764558462334,0.1407812709978258
2025-01-15,0.0745613367800966,0.13659719046576235
2025-01-16,0.0810066659773367,0.1498418963544776
2025-01-17,0.1492957719688172,0.1454698194523477
2025-01-21,0.147336899802348,0.1462898009051012
2025-01-22,0.1426002909710598,0.14619174647864266
2025-01-23,0.1423226118542187,0.1434044467562529
2025-01-24,0.1447975994427797,0.14063759548782237
2025-01-27,0.1107461681148347,0.13682627597835428
2025-01-28,0.1014853919210491,0.1437598544436116
2025-01-29,0.100587090159293,0.1432957217195978
2025-01-30,0.0960003045684519,0.1400245464094675
2025-01-31,0.1129928714664507,0.1373451119032195
2025-02-03,0.1052263402246552,0.13476790961674626
2025-02-04,0.0980235796324482,0.133274240346057
2025-02-05,0.0981759709733607,0.13180356987550082
