Date,Adj Close,Close,High,Low,Open,Volume,log_return,ret_5d,ret_10d,ret_20d,ret_60d,rv_5d,rv_10d,rv_20d,rv_60d,ma_5d,dist_ma_5d,ma_10d,dist_ma_10d,ma_20d,dist_ma_20d,ma_50d,dist_ma_50d,volume_change_1d,rsi_14,ewma_vol,daily_range,overnight_gap,target_rv_5d,vix,vix_change_1d,vix_rv_spread,vix_rv_ratio
2015-04-15,174.59378051757812,210.42999267578125,211.0399932861328,209.9499969482422,210.0500030517578,99529300,0.004476989696910224,0.011711120755134943,0.019191685042469934,0.011807235644637879,0.04271866257788836,0.06444153745750493,0.06380156128873131,0.10594106505894563,0.12095497488301175,209.58999633789062,0.004007807398099404,208.31799774169923,0.010138321973988807,208.19099960327148,0.01075451425266411,208.36440032958984,0.00991336496505192,0.28163284596660015,66.98183036868605,0.11193644536578548,0.005179852567737482,0.002669580396453306,0.12346133297035439,0.1284000015258789,-0.06263834617137358,0.022458936466933282,1.2119946260162395
2015-04-16,174.54403686523438,210.3699951171875,210.97999572753906,209.7899932861328,210.02999877929688,68934900,-0.00028515950922429695,0.007012222590228393,0.02244908011239699,-0.0004277812782391853,0.04030319101833897,0.06355361914882181,0.05780771126863833,0.09707188517140984,0.12093529323774978,209.88399658203124,0.0023155578465760135,208.78499755859374,0.007591529933317836,208.1864990234375,0.010488173363750056,208.47500030517577,0.009089794024404588,-0.36728949219724893,69.14412118143422,0.10856378212611781,0.005656711836416377,-0.0019026495993944995,0.12437768860214074,0.12600000381469725,-0.018868465912800274,0.028928118643287412,1.2980071788263516
2015-04-17,172.53616333007812,207.9499969482422,209.22999572753906,207.00999450683594,208.94000244140625,191113200,-0.011570210421864109,-0.010000305291470129,0.007287826406727204,-0.0074260878487121765,0.02369765241786624,0.09983162505696253,0.08939454705563751,0.1043302762410877,0.12314417840262475,209.46599731445312,-0.0072374532651955535,208.93599700927734,-0.004719148807045322,208.1089988708496,-0.0007640319422520082,208.55280029296875,-0.0028904111758737685,1.0197033416634718,57.236388490847716,0.1148452784925576,0.010675649210303539,-0.006820720841258393,0.060269368527807926,0.13890000343322753,0.09747233725070614,0.034569727192139826,1.3313489471862958
2015-04-20,174.112548828125,209.85000610351562,210.25,208.9600067138672,209.05999755859375,92189500,0.00909536735125444,0.0036282550959153273,0.009672572223404724,-0.0026650067911216575,0.018031501353981086,0.12238317134378524,0.0945174429226806,0.10846524593774139,0.12084682573919091,209.6179992675781,0.0011068077967930313,209.13799743652345,0.003404492133039007,208.08099899291992,0.008501531226577302,208.62740051269532,0.00586023498263312,-0.729019681430041,55.45704537458964,0.11700904647788644,0.00614721586186888,0.005323628913063779,0.05650019022755063,0.13300000190734862,-0.043405131914837844,0.024534755969607233,1.2261992378986546
2015-04-21,173.9051513671875,209.60000610351562,210.86000061035156,209.24000549316406,210.6699981689453,72559800,-0.0011920372980215694,0.0005249498190546502,0.011130451202009083,-0.0019065491507555897,0.022337348645155405,0.1224721285003926,0.09322980697840036,0.1083300351937004,0.12028527195271523,209.63999938964844,-0.00019077125667453748,209.3699981689453,0.0010985716032949732,208.0609992980957,0.007396901921128099,208.70840057373047,0.004272015536193882,-0.23943519175056055,62.10853443311659,0.1135815120543322,0.007728984112659946,0.003899900582066371,0.05491725557598314,0.1325,-0.0037664971364437232,0.024169964806299613,1.2231141600118778
2015-04-22,174.75973510742188,210.6300048828125,210.85000610351562,208.89999389648438,210.00999450683594,78264600,0.004902081312495939,0.0009500414346405637,0.012661162189775421,0.008630390942929167,0.024900382403807684,0.12346133297035439,0.09457497368284229,0.10763830505580767,0.12057859686173411,209.68000183105468,0.004530727982934984,209.63499908447267,0.004746372517400559,208.1514991760254,0.011907220061341622,208.82840057373048,0.00862719967270896,0.07568434402225217,68.40929111013108,0.11159490881733955,0.009257998204558613,0.001954140907944951,0.05945181239208728,0.12710000038146974,-0.041608464229533175,0.019461695325662068,1.1808064082351695
2015-04-23,175.19947814941406,211.16000366210938,211.94000244140625,210.00999450683594,210.14999389648438,102585900,0.0025130944190238187,0.0037482953628887182,0.010760517953116971,0.025905742945926947,0.04069176024935573,0.12437768860214074,0.09327614252763541,0.09156282291599477,0.11721507667669495,209.83800354003907,0.006300098646421103,209.86100006103516,0.006189828508853106,208.42149963378907,0.013139258824699213,208.91540069580077,0.0107440761132634,0.27060510290638906,67.90593263900787,0.10847868451416585,0.009140026051802128,-0.0022815304716985677,0.08625952177442169,0.12479999542236328,-0.018261761941198613,0.03323717250636851,1.3629985560500062
2015-04-24,175.60597229003906,211.64999389648438,211.97000122070312,211.11000061035156,211.66000366210938,61327400,0.002317780830921687,0.017636286615674495,0.007635981324204235,0.030607731586208067,0.05591681951646771,0.060269368527807926,0.0904570414466438,0.0905725666761568,0.11378067919439891,210.5780029296875,0.005090707252812229,210.02200012207032,0.007751539236212484,208.74049911499023,0.013938333930548734,209.00980072021486,0.01263191088251283,-0.514473771261233,65.55373449422886,0.10538197043189725,0.004063315072771413,0.0023650736691943957,0.12755333409309702,0.12289999961853028,-0.015341405787459452,0.032327432942373474,1.3569230080225125
2015-04-27,174.8759307861328,210.77000427246094,212.47999572753906,210.5399932861328,212.3300018310547,79358100,-0.004166426309473084,0.004374492954947025,0.008002748050862358,0.024154249417254657,0.04254929339915491,0.05650019022755063,0.08987255275196446,0.09272871968593237,0.11292602144921195,210.76200256347656,3.796561470785398e-05,210.19000091552735,0.0027594241134557295,208.99199905395508,0.008507527687922777,209.04680084228517,0.008243146621869802,0.2577437960268465,63.838278233364434,0.10385113480674792,0.0092043573662333,0.003207738688174485,0.12587428724612007,0.13119999885559083,0.065351854319272,0.038471279169658465,1.4148798700117806
2015-04-28,175.43179321289062,211.44000244140625,211.5,209.3300018310547,210.74000549316406,86863500,0.003173770022919549,0.008740300275888077,0.009265250094942829,0.015202000795649226,0.058377718792052204,0.05491725557598314,0.09053060062916647,0.08375942995258578,0.10953355034868141,211.1300018310547,0.0014682925574907742,210.38500061035157,0.005014624749834816,209.1514991760254,0.010941844903797755,209.08000091552734,0.011287552685789416,0.09036739986425606,63.752045325256745,0.10124587588732205,0.010262949980558466,-0.0001423395822282391,0.1476913649862501,0.12409999847412109,-0.05563518787235558,0.04034056852153531,1.4816242009332101
2015-04-29,174.7100067138672,210.57000732421875,211.2899932861328,209.60000610351562,210.3699951171875,125684900,-0.004123107649340438,-0.0002848886859483716,0.0006651527486922156,0.019856837791162273,0.04194660390863108,0.05945181239208728,0.09137669667835434,0.07817247715076057,0.10742684069902905,211.11800231933594,-0.0025956810366569256,210.3990020751953,0.0008127664453575749,209.35849990844727,0.005786760109101242,209.0892010498047,0.007082174818111837,0.36944006007113733,56.66407684701229,0.09979054129406367,0.008025773490215448,-0.0050734199072568565,0.14769296317197858,0.13390000343322753,0.07600559842235986,0.05572752628246695,1.7128791144099589
2015-04-30,172.9593048095703,208.4600067138672,210.35000610351562,207.6199951171875,209.8800048828125,161304900,-0.010070965675104416,-0.012868948780076587,-0.00912065341718806,0.01332842669520905,0.017518039801708636,0.08625952177442169,0.10466911075081976,0.08621697042437577,0.10581432469482854,210.5780029296875,-0.010058012643075149,210.20800323486327,-0.008315556468338,209.49650039672852,-0.0049475465265457945,209.0558010864258,-0.002849929872609912,0.24951838175391558,44.14818465211013,0.10456373010814689,0.013096089889680114,-0.0032822121099678457,0.1349617967135846,0.14550000190734863,0.08308282138311054,0.059283031482972856,1.6876028140535544
2015-05-01,174.8344268798828,210.72000122070312,210.77000427246094,209.27999877929688,209.39999389648438,103399700,0.010783035269824706,-0.004403694341173541,0.013232592274500988,0.0205204186812281,0.03211618750498104,0.12755333409309702,0.10102264347417649,0.09296799757232359,0.1076083255447484,210.39200439453126,0.001558979520708416,210.48500366210936,0.0011164574886817205,209.71050033569335,0.004813783207773651,209.07060119628906,0.007889201135770877,-0.4446943021309103,55.50306721918511,0.10995892988279847,0.00707102071247364,0.00449906077064061,0.14658759370358285,0.12699999809265136,-0.13598902828037443,0.034032000520327774,1.3660614556514772
2015-05-04,175.33224487304688,211.32000732421875,212.02000427246094,211.10000610351562,211.22999572753906,70927200,0.0028433631675065375,0.0026060951358060917,0.006980588090753096,0.016653160314157603,0.024915107184638283,0.12587428724612007,0.09202972766039041,0.0908203749221442,0.10588859607992755,210.50200500488282,0.0038859597528154537,210.6320037841797,0.003266377035201227,209.88500061035157,0.006837109415604456,209.07220123291015,0.010751338906144237,-0.376948061820603,56.095956766999464,0.10704226091995699,0.00435357816136075,0.002417323184588133,0.15002219989547208,0.12850000381469726,0.01174186258153601,0.03767962889255305,1.4148807899642997
2015-05-05,173.32440185546875,208.89999389648438,211.4600067138672,208.72999572753906,211.02999877929688,113326200,-0.011517967610371698,-0.012085642497485295,-0.0033453422215971064,0.007785108980411963,0.01616631115443807,0.1476913649862501,0.11067686614367965,0.10029189052004334,0.10849819443839481,209.99400329589844,-0.005209717335939899,210.56200256347657,-0.007893203174163201,209.96600036621095,-0.005077043273040897,209.0260009765625,-0.0006028296933846705,0.4686163868891961,45.360825696223145,0.11350049829242607,0.013068506778803066,-0.0013733092757666075,0.12050704398945436,0.143100004196167,0.10761478186409014,0.042808113676123666,1.4268352451444564
2015-05-06,172.61082458496094,208.0399932861328,209.92999267578125,206.75999450683594,209.55999755859375,135060200,-0.00412530271224632,-0.012087837560391087,-0.012372726246339383,0.0002884359434359927,0.01652684243646746,0.14769296317197858,0.10796168015789358,0.10086408636627175,0.1084332000397245,209.48800048828124,-0.006912124793655822,210.3030014038086,-0.010760702902810773,209.96900024414063,-0.00918710359988795,208.95060089111328,-0.004358004241658049,0.17545021918418935,43.26199324518121,0.11104482127730576,0.015237446025992604,0.0031544435447489485,0.11250143687995098,0.15149999618530274,0.05704188388417954,0.05063590981903099,1.5020212014329342
2015-05-07,173.2994842529297,208.8699951171875,209.3800048828125,207.52000427246094,207.9199981689453,88244900,0.0039816888570755144,0.0019648169717889105,-0.010904131808287679,-0.0001436138551706931,0.00991153993042903,0.1349617967135846,0.10962896512856962,0.10062552717376247,0.10657525906487322,209.56999816894532,-0.0033401873258285244,210.0740005493164,-0.00573133957072544,209.96750030517578,-0.005227024117509207,208.8954006958008,-0.00012161865952369325,-0.42560470119373073,52.929931043866596,0.10900427592782101,0.008905063694323354,-0.0005769551061695756,0.12804971772372828,0.15130000114440917,-0.001320971411752347,0.0506744739706467,1.5035946185220064
2015-05-08,175.58111572265625,211.6199951171875,211.86000061035156,210.77999877929688,210.8800048828125,155877300,0.013080164912577465,0.004261946614541504,-0.0001417477266318794,0.007494233597572414,0.022411653973454456,0.14658759370358285,0.130351428692787,0.10938294740029701,0.10981278011899502,209.7499969482422,0.008915366846974214,210.0710006713867,0.007373671000995864,210.0465003967285,0.007491173228247239,208.90020050048827,0.01301958834976262,0.5689532555291251,55.34740277700946,0.11729190960213362,0.005103496153360279,0.009577248978656692,0.09313764675592962,0.12859999656677246,-0.16255784325158099,0.019217049166475444,1.1756859695519895
2015-05-11,174.74313354492188,210.61000061035156,211.88999938964844,210.52000427246094,211.57000732421875,75708100,-0.004784105551113027,-0.0033655221040779924,-0.0007594269682718988,0.007243321082590525,0.008056690047693786,0.15002219989547208,0.1309379089317473,0.10953578592395452,0.10861166033862968,209.60799560546874,0.004780375872535062,210.05500030517578,0.0026421665962222084,210.12250061035155,0.0023200751874927713,208.89920043945312,0.00818959654847646,-0.7221840032641577,52.91737590871867,0.11556778542579157,0.006504891093572145,-0.00023624278887906546,0.07928891806808187,0.13850000381469726,0.07416356806376284,0.028964217890742744,1.264426987458247
2015-05-12,174.22036743164062,209.97999572753906,210.6300048828125,208.6199951171875,209.61000061035156,119727600,-0.0029958171116046452,0.005156628394689054,-0.006929014102796094,0.0023362359921467136,0.0009529110253154489,0.12050704398945436,0.130311850143072,0.10999930963240549,0.10847720791987482,209.8239959716797,0.0007434791008385183,209.90899963378905,0.00033822320088167926,210.14700012207032,-0.000794702729205041,208.85900024414062,0.005367235704892225,0.4583340063861942,48.0780319306848,0.11274287611411007,0.009572386925053097,-0.004759420707097017,0.06963095579010004,0.13859999656677247,0.0007217088147076654,0.028600686934366973,1.260007876685267
2015-05-13,174.2536163330078,210.02000427246094,211.22000122070312,209.74000549316406,210.47000122070312,94667900,0.0001905168811565613,0.009472447988092126,-0.002615389572299048,-0.001950236823606854,-0.00042842138491043394,0.11250143687995098,0.12892429117215431,0.10879148636886775,0.10842950879853855,210.21999816894532,-0.0009513552384471974,209.85399932861327,0.0007910497030257603,210.1265007019043,-0.0005068205537503084,208.8370004272461,0.0056647234100978775,-0.2348441848491236,46.52862510117544,0.10930906526571134,0.0070469274232517875,0.0023308632111667567,0.07205930231565968,0.13760000228881836,-0.00724111985194358,0.02880851591995061,1.2648048747332363
2015-05-14,176.07064819335938,212.2100067138672,212.32000732421875,210.91000366210938,211.24000549316406,95934000,0.010373597439841523,0.01586435657085788,0.01782917354264686,0.008708520125458823,0.009849972018120991,0.12804971772372828,0.12618955608836493,0.11495219493387429,0.1104973075024264,210.88800048828125,0.006268759827610009,210.22899932861327,0.009423092872916948,210.21850128173827,0.00947350218932381,208.87660064697266,0.015958733800577284,0.01328547745409375,51.54528834631705,0.11307198739018048,0.00664437876395975,0.005792169222144811,0.028075129194299657,0.12739999771118163,-0.07701921696064204,0.012447802777307337,1.108286777685871
2015-05-15,176.2615203857422,212.44000244140625,212.61000061035156,211.86000061035156,212.44000244140625,76510100,0.0010832249856105275,0.003867416643890943,0.008129363258432668,0.02136195553293352,0.011647339306608731,0.09313764675592962,0.11578432918451793,0.10583811111849674,0.11049768246835907,211.052001953125,0.0065765805367225426,210.4009994506836,0.00969103281850416,210.4430015563965,0.009489509607068493,208.91620056152342,0.01686705899500171,-0.2262376967697416,54.77961246031365,0.1096371619463652,0.0035304085453814653,0.0010832249856105275,0.03812060335075609,0.12380000114440919,-0.028664355677943773,0.017961890025912447,1.1697109844090305
2015-05-18,176.80914306640625,213.10000610351562,213.39999389648438,212.16000366210938,212.24000549316406,74549700,0.0031019606997134404,0.011753482894717572,0.00838796079063963,0.015368548881392658,0.008766613903020765,0.07928891806808187,0.11591850423935625,0.10187300928084408,0.11000975206711827,211.5500030517578,0.007326887399659308,210.5789993286133,0.011971786279448712,210.6055015563965,0.011844441520684349,209.02820068359375,0.01947969415899709,-0.025956741203815407,54.75372729973957,0.10668724981079446,0.005818818389768892,-0.0009418713350789079,0.08171100024948748,0.12729999542236328,0.027879100109408386,0.025426986141519198,1.2495949252998106
2015-05-19,176.7510528564453,213.02999877929688,213.57000732421875,212.69000244140625,213.24000549316406,72114600,-0.00032857261420882785,0.014420727392113383,0.01957735578680236,0.01623201356520527,0.008580064148229372,0.06963095579010004,0.09407114540671128,0.10169857757527527,0.11001250326987949,212.16000366210938,0.004100655647485155,210.99199981689452,0.009659129086273388,210.77700119018556,0.010689010548539029,209.12160064697267,0.0186895955283077,-0.03320949673393983,57.38291238945186,0.10353792219440827,0.0041308965303248285,0.0006567499689095242,0.1178089478081332,0.12850000381469726,0.009382464417713844,0.026801426239421985,1.2635378672782724
2015-05-20,176.6265106201172,212.8800048828125,213.77999877929688,212.5,213.14999389648438,76857500,-0.0007043455255603524,0.013525864985396208,0.022998312973488245,0.010625586727148877,0.005039014726848711,0.07205930231565968,0.0893249412555797,0.10064947429743074,0.10988145013884566,212.73200378417968,0.0006957161875040103,211.4760009765625,0.006639069680562073,210.88950119018554,0.009438609705050569,209.27960083007812,0.01720379835614116,0.06369653761198177,65.03397928753006,0.10054731419304776,0.006012771279301204,0.0005631194444630235,0.11793696783699308,0.12880000114440918,0.002331888533783707,0.02815052684697844,1.2796887618487744
2015-05-21,177.1409454345703,213.5,213.75,212.50999450683594,212.7100067138672,64764600,0.0029081830623212813,0.006060450607875993,0.021924807178733983,0.011020675370446174,0.008797342723914968,0.028075129194299657,0.08892063250844268,0.10076236094707276,0.11001485343037981,212.99000244140626,0.0023944671240333894,211.93900146484376,0.007365319853199276,211.0065010070801,0.011817166679789852,209.45960083007813,0.01928963463078305,-0.17119390014807997,60.643157744695074,0.09784928711025506,0.005807988258379684,-0.0007988823673224136,0.11964841167948358,0.12109999656677246,-0.06164420034672275,0.0203376356196997,1.2018376249677438
2015-05-22,176.7178497314453,212.99000549316406,213.5399932861328,212.91000366210938,213.0399932861328,57433500,-0.002391590627457102,0.0025856349948083085,0.006453051638699393,0.006311303912067409,0.007587757360330995,0.03812060335075609,0.06712559477904875,0.10105341352120233,0.11010513762451878,213.10000305175782,-0.0005161781183412048,212.0760025024414,0.004309789792044617,211.07350158691406,0.009079793966751615,209.57740081787108,0.01628326652575788,-0.12013140101091549,56.437918454405455,0.09566991647012137,0.0029578365546530636,-0.002156922677587939,0.12332530389199615,0.12130000114440918,0.0016502031758452804,0.020246587623206858,1.2003553063445884
2015-05-26,174.8178253173828,210.6999969482422,212.91000366210938,210.1999969482422,212.39999389648438,124308600,-0.01080993571497929,-0.011326261419884381,0.00042722147483314154,-0.00033220549343883056,0.00018982953386640548,0.08171100024948748,0.08516459894484417,0.10750702466026144,0.11214553590382469,212.62000122070313,-0.00903021475608001,212.08500213623046,-0.0065304249430076485,211.07000122070312,-0.0017529931791398473,209.67480072021485,0.004889458459032176,0.772139426796215,57.009351347561385,0.10260090244111536,0.012861920992494804,-0.002773981409388086,0.09137821993079309,0.140600004196167,0.14765218383673945,0.033092979535905565,1.3078215552935673
2015-05-27,176.4772186279297,212.6999969482422,212.97999572753906,210.75999450683594,211.25,93214000,0.009447401532239053,-0.00155028727343655,0.012870440118676739,0.005941426015880597,0.0033435781979474603,0.1178089478081332,0.09506577848444316,0.11218114027185358,0.11308343766176694,212.5540008544922,0.0006868658936697425,212.35700225830078,0.00161517956221761,211.13300094604492,0.007421843080787345,209.7572006225586,0.014029536611612757,-0.28786925857030465,66.66666666666666,0.1059101018195603,0.010437241431852647,0.0026069599110403498,0.055868381010709824,0.13270000457763673,-0.0578280333869863,0.020518864305783147,1.182908323592173
2015-05-28,176.27809143066406,212.4600067138672,212.58999633789062,211.6300048828125,212.3300018310547,74974600,-0.0011289409059975048,-0.0019748826538737293,0.011550982331522623,0.008935592759223503,0.006327097885553959,0.11793696783699308,0.09572040871499897,0.11111479845069648,0.11277862338016686,212.47000122070312,-4.703961396204686e-05,212.60100250244142,-0.0006631943730961992,211.22750091552734,0.005834968425028799,209.8472006225586,0.012450993311119289,-0.21774853549360088,63.40557042689285,0.10287861197580288,0.004518457237794423,-0.0017410310411527298,0.0788149963011771,0.133100004196167,0.003009781093195853,0.021985205745470512,1.1978602855066665
2015-05-29,175.18289184570312,211.13999938964844,212.42999267578125,210.82000732421875,212.3800048828125,124919600,-0.00623234928167894,-0.011115414997873817,-0.0050549643899979275,0.01277420915264907,0.00431926851656491,0.11964841167948358,0.08682682780577942,0.10705697802221545,0.11318222360372691,211.9980010986328,-0.00404721603287753,212.49400177001954,-0.006371955768598705,211.36150054931642,-0.0010479730655408449,209.86080047607422,0.006095463805876689,0.5105209408513025,47.99333002471259,0.10295140231204526,0.007625202975355473,-0.0003766209858608197,0.07034365738917223,0.13840000152587892,0.03904729728121679,0.03134302350366347,1.292769552089911
2015-06-01,175.5396728515625,211.57000732421875,212.33999633789062,210.6199951171875,211.94000244140625,93338800,0.0020345299428383883,-0.006689294427578402,-0.004103659432769994,0.00402570382566254,0.005260304400060246,0.12332530389199615,0.08744335098122423,0.10035639252087353,0.11323491778154604,211.71400146484376,-0.0006801351806149787,212.4070022583008,-0.00394052420675003,211.40400085449218,0.0007852569916159213,209.90220062255858,0.007945637047699091,-0.29143444614596753,54.21794821943119,0.1001111297691046,0.008129702515287638,0.003781809595211996,0.06993685889242598,0.1397000026702881,0.009349231168656014,0.039343610149414565,1.3920389041608021
2015-06-02,175.36546325683594,211.36000061035156,212.19000244140625,210.27000427246094,211.02000427246094,91531000,-0.0009931039518940384,0.003127537335506927,-0.008198724084377515,0.0001892367062619564,0.018431503990996658,0.09137821993079309,0.08522601094814156,0.09993988755241685,0.1093033757687269,211.84600219726562,-0.002294126780176406,212.23300170898438,-0.004113408808258193,211.40600051879883,-0.000217590363255469,209.92120056152345,0.006854000667771676,-0.019558171497808783,56.29563009205375,0.09715932644201856,0.009084018562646042,-0.002603011652986934,0.0716665987680793,0.14239999771118164,0.019142697527350715,0.04246011015876479,1.424856493224441
2015-06-03,175.830078125,211.9199981689453,212.6699981689453,211.3300018310547,212.0,87820900,0.002645992661753648,-0.0036738715349785666,-0.005224158808415143,0.014353196978387215,0.016941480517199993,0.055868381010709824,0.08699587403791646,0.09046936471014753,0.10912294948506786,211.69000244140625,0.0010864742070316859,212.12200164794922,-0.0009522985707968365,211.55700073242187,0.0017158375060467215,209.95960052490236,0.009337023118456744,-0.04137819940057862,58.27522682141651,0.0947115170111428,0.006323123581863959,0.0030234310102628206,0.125721547673292,0.1365999984741211,-0.041583046938439505,0.04613063376397357,1.5099033679718026
2015-06-04,174.3448944091797,210.1300048828125,211.86000061035156,209.75,211.07000732421875,151882800,-0.008482426280820986,-0.011027356909802007,-0.013002239563675633,0.00999607340981264,0.024814017482572046,0.0788149963011771,0.09577102311128532,0.09478213446148284,0.10511545336894199,211.2240020751953,-0.0051793223385349,211.8470016479492,-0.00810489056621177,211.66150131225587,-0.007235592774068104,209.98580047607422,0.000686734085882693,0.5478096574846413,40.61371169982607,0.09770263731696076,0.010041405612341224,-0.004018969610552303,0.10748577112594339,0.14710000038146973,0.07405569423438678,0.05231786591998688,1.55198024624828
